text,label_gt
do international transfers take longer i made a transfer from france 2 days ago but its still not there yet,5
i am still waiting for a transfer i did,5
how long does it take for a bank transfer to show on my balance,5
i transferred some funds but i dont see it,5
how long do transfers to international banks take i made one to france a couple of days ago but its still not there,5
the money that i have transferred hasnt arrived yet,5
how long do transfers take to show up in my account,5
how long does it take for a transfer to post,5
my money hasnt been transferred yet,5
what is the normal time to make an international transfer i made one a few days ago that still hasnt arrived,5
tell me why my balance did not change when i tranferred cash,5
i completed a transfer that isnt showing up on my account,5
how long does transfers take,5
i did a transfer but the balance is the same,5
i made a transfer but my balance hasnt been updated,5
i transfered my balance a while back why doesnt my account reflect this,5
when will i see an updated balance after a transfer,5
i am still waiting on my bank transfer,5
there is a missing transfer on my account,5
after making a transfer from a uk account its not showing up how long do these transfers normally take for you i want to be certain everything is all right,5
can you check if my money has reached my account since it is not showing up yet,5
why hasnt my money transfer shown up yet,5
please check to see if the band transfer i made a while ago from my uk account has safely arrived,5
where is the transfer to my account,5
i made a bank transfer earlier from my uk account i dont see it yet can you check the status,5
why isnt my balance reflecting a transfer i did,5
i made a bank transfer from my uk account today but its not showing can you check status,5
